,Irma,Ian,Wilma,Frances,Jeanne,Charley,Ivan,Michael
32002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32003,1285.0,1.0,0.0,133.0,138.0,0.0,8.0,138.0
32004,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
32007,10.0,1.0,0.0,35.0,19.0,0.0,0.0,19.0
32008,687.0,0.0,0.0,147.0,190.0,2.0,0.0,190.0
32009,247.0,0.0,0.0,27.0,32.0,0.0,0.0,32.0
32011,1596.0,5.0,0.0,99.0,75.0,0.0,0.0,75.0
32013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32018,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32021,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32024,1885.0,4.0,0.0,506.0,404.0,0.0,0.0,404.0
32025,2468.0,4.0,0.0,641.0,436.0,0.0,0.0,436.0
32028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32030,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32032,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32033,398.0,109.0,0.0,172.0,76.0,5.0,5.0,76.0
32034,2019.0,2.0,0.0,111.0,89.0,0.0,0.0,89.0
32035,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0
32037,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32038,1151.0,2.0,0.0,530.0,336.0,0.0,0.0,336.0
32039,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
32040,896.0,1.0,0.0,69.0,93.0,0.0,0.0,93.0
32041,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0
32042,9.0,0.0,0.0,25.0,23.0,0.0,0.0,23.0
32043,2426.0,7.0,0.0,390.0,298.0,0.0,20.0,298.0
32044,248.0,0.0,0.0,127.0,93.0,0.0,0.0,93.0
32045,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32046,723.0,1.0,0.0,66.0,33.0,0.0,0.0,33.0
32048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32050,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
32052,298.0,3.0,0.0,0.0,120.0,0.0,0.0,120.0
32053,179.0,0.0,0.0,1.0,63.0,0.0,0.0,63.0
32054,1159.0,3.0,0.0,367.0,338.0,0.0,0.0,338.0
32055,2511.0,8.0,0.0,607.0,496.0,0.0,0.0,496.0
32056,5.0,0.0,0.0,23.0,22.0,0.0,0.0,22.0
32057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32058,544.0,1.0,0.0,129.0,219.0,0.0,1.0,219.0
32059,3.0,3.0,8.0,0.0,32.0,0.0,0.0,32.0
32060,2153.0,7.0,1.0,253.0,371.0,0.0,0.0,371.0
32061,36.0,0.0,0.0,12.0,13.0,0.0,0.0,13.0
32062,284.0,2.0,0.0,40.0,46.0,0.0,0.0,46.0
32063,1240.0,1.0,0.0,106.0,140.0,0.0,0.0,140.0
32064,1325.0,1.0,0.0,97.0,205.0,0.0,0.0,205.0
32065,2295.0,8.0,0.0,164.0,128.0,0.0,4.0,128.0
32066,816.0,1.0,0.0,2.0,69.0,0.0,0.0,69.0
32067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32068,4995.0,3.0,0.0,533.0,416.0,0.0,32.0,416.0
32071,452.0,1.0,0.0,74.0,66.0,0.0,0.0,66.0
32072,3.0,0.0,0.0,10.0,7.0,0.0,0.0,7.0
32073,3279.0,17.0,0.0,260.0,200.0,0.0,7.0,200.0
32077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32079,6.0,0.0,0.0,6.0,3.0,0.0,0.0,3.0
32080,1256.0,530.0,0.0,476.0,168.0,50.0,13.0,168.0
32081,312.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0
32082,885.0,292.0,0.0,96.0,53.0,8.0,1.0,53.0
32083,179.0,0.0,0.0,42.0,57.0,0.0,0.0,57.0
32084,3486.0,1404.0,0.0,908.0,351.0,89.0,27.0,351.0
32085,8.0,2.0,0.0,10.0,6.0,4.0,0.0,6.0
32086,1455.0,616.0,0.0,676.0,252.0,57.0,11.0,252.0
32087,724.0,2.0,0.0,48.0,90.0,0.0,0.0,90.0
32089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32090,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0
32091,2367.0,3.0,0.0,841.0,957.0,1.0,0.0,957.0
32092,1632.0,517.0,0.0,403.0,199.0,19.0,12.0,199.0
32094,361.0,1.0,0.0,100.0,106.0,0.0,0.0,106.0
32095,727.0,272.0,0.0,249.0,95.0,17.0,7.0,95.0
32096,238.0,0.0,0.0,13.0,157.0,0.0,0.0,157.0
32097,1793.0,2.0,0.0,72.0,45.0,0.0,0.0,45.0
32102,578.0,447.0,0.0,233.0,152.0,21.0,11.0,152.0
32105,8.0,1.0,0.0,22.0,5.0,5.0,0.0,5.0
32110,1206.0,665.0,0.0,676.0,195.0,127.0,21.0,195.0
32111,3.0,0.0,1.0,13.0,11.0,0.0,1.0,11.0
32112,1494.0,531.0,0.0,705.0,370.0,0.0,0.0,370.0
32113,1571.0,2.0,0.0,618.0,587.0,0.0,24.0,587.0
32114,7433.0,7523.0,0.0,2594.0,736.0,2196.0,44.0,736.0
32115,4.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0
32116,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
32117,4303.0,5140.0,0.0,2210.0,559.0,1992.0,39.0,559.0
32118,1565.0,2449.0,0.0,1776.0,484.0,1067.0,31.0,484.0
32119,2408.0,4200.0,0.0,1952.0,481.0,1486.0,26.0,481.0
32120,0.0,1.0,0.0,5.0,1.0,0.0,0.0,1.0
32121,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
32122,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32123,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
32124,214.0,344.0,0.0,149.0,28.0,76.0,4.0,28.0
32125,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
32126,1.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0
32127,1926.0,4301.0,0.0,2933.0,602.0,1964.0,31.0,602.0
32128,573.0,1281.0,0.0,667.0,177.0,573.0,6.0,177.0
32129,1510.0,3138.0,0.0,1790.0,360.0,1087.0,22.0,360.0
32130,827.0,436.0,0.0,620.0,216.0,85.0,7.0,216.0
32131,888.0,255.0,0.0,470.0,290.0,0.0,0.0,290.0
32132,657.0,996.0,0.0,789.0,197.0,604.0,15.0,197.0
32133,21.0,0.0,0.0,6.0,4.0,0.0,1.0,4.0
32134,1189.0,4.0,0.0,499.0,467.0,0.0,14.0,467.0
32135,1.0,0.0,0.0,8.0,2.0,1.0,1.0,2.0
32136,1301.0,458.0,0.0,596.0,174.0,206.0,16.0,174.0
32137,2548.0,1245.0,0.0,1141.0,346.0,174.0,25.0,346.0
32138,7.0,0.0,0.0,17.0,18.0,0.0,0.0,18.0
32139,248.0,64.0,0.0,165.0,129.0,1.0,0.0,129.0
32140,293.0,39.0,0.0,151.0,60.0,0.0,0.0,60.0
32141,1602.0,2227.0,0.0,1935.0,385.0,1137.0,28.0,385.0
32142,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
32143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32144,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
32145,962.0,285.0,0.0,328.0,161.0,15.0,7.0,161.0
32147,134.0,13.0,2.0,109.0,78.0,0.0,0.0,78.0
32148,1809.0,458.0,0.0,861.0,586.0,0.0,0.0,586.0
32149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32157,25.0,4.0,0.0,79.0,35.0,0.0,0.0,35.0
32158,0.0,0.0,0.0,5.0,6.0,0.0,1.0,6.0
32159,2566.0,314.0,0.0,350.0,336.0,24.0,9.0,336.0
32160,1.0,0.0,0.0,7.0,3.0,0.0,0.0,3.0
32162,415.0,3.0,0.0,23.0,16.0,0.0,0.0,16.0
32163,97.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
32164,3995.0,2084.0,0.0,1199.0,278.0,208.0,18.0,278.0
32167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32168,1773.0,6723.0,0.0,1839.0,488.0,1702.0,20.0,488.0
32169,539.0,617.0,0.0,834.0,323.0,371.0,11.0,323.0
32170,2.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0
32171,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
32173,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
32174,2982.0,3149.0,1.0,2979.0,757.0,2146.0,42.0,757.0
32175,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
32176,1105.0,1018.0,0.0,1374.0,399.0,955.0,18.0,399.0
32177,5349.0,2204.0,0.0,2254.0,1565.0,0.0,0.0,1565.0
32178,1.0,1.0,0.0,16.0,7.0,0.0,0.0,7.0
32179,1979.0,1.0,0.0,500.0,384.0,0.0,20.0,384.0
32180,578.0,273.0,0.0,362.0,145.0,40.0,6.0,145.0
32181,557.0,140.0,0.0,250.0,129.0,0.0,0.0,129.0
32182,23.0,1.0,0.0,65.0,55.0,0.0,3.0,55.0
32183,8.0,0.0,0.0,22.0,11.0,0.0,1.0,11.0
32185,13.0,1.0,0.0,15.0,13.0,0.0,0.0,13.0
32187,425.0,83.0,0.0,285.0,147.0,0.0,0.0,147.0
32189,1262.0,294.0,0.0,506.0,286.0,0.0,0.0,286.0
32190,227.0,83.0,0.0,147.0,77.0,15.0,2.0,77.0
32191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32192,21.0,0.0,0.0,57.0,68.0,0.0,0.0,68.0
32193,226.0,89.0,0.0,139.0,103.0,0.0,0.0,103.0
32195,701.0,5.0,0.0,168.0,178.0,0.0,9.0,178.0
32198,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
32201,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32202,384.0,2.0,0.0,5.0,16.0,3.0,0.0,16.0
32203,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32204,909.0,1.0,0.0,36.0,28.0,5.0,1.0,28.0
32205,4206.0,8.0,0.0,156.0,149.0,22.0,14.0,149.0
32206,4156.0,11.0,0.0,167.0,143.0,21.0,19.0,143.0
32207,3970.0,3.0,0.0,133.0,182.0,22.0,7.0,182.0
32208,9128.0,9.0,0.0,538.0,506.0,121.0,23.0,506.0
32209,10618.0,12.0,0.0,376.0,381.0,181.0,29.0,381.0
32210,11403.0,21.0,0.0,298.0,333.0,33.0,18.0,333.0
32211,5438.0,7.0,0.0,180.0,131.0,15.0,11.0,131.0
32212,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32214,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
32216,3631.0,4.0,0.0,118.0,119.0,24.0,9.0,119.0
32217,1876.0,2.0,0.0,57.0,70.0,6.0,7.0,70.0
32218,10270.0,14.0,0.0,273.0,229.0,29.0,12.0,229.0
32219,2435.0,1.0,0.0,98.0,103.0,15.0,5.0,103.0
32220,1175.0,1.0,0.0,57.0,74.0,8.0,1.0,74.0
32221,2669.0,6.0,0.0,83.0,99.0,8.0,6.0,99.0
32222,1107.0,3.0,0.0,26.0,25.0,2.0,1.0,25.0
32223,1423.0,5.0,0.0,266.0,179.0,21.0,7.0,179.0
32224,1477.0,4.0,0.0,70.0,41.0,6.0,3.0,41.0
32225,3654.0,7.0,1.0,217.0,147.0,24.0,8.0,147.0
32226,1489.0,2.0,0.0,81.0,65.0,12.0,4.0,65.0
32227,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32228,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32229,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32231,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32233,1731.0,4.0,0.0,81.0,59.0,15.0,4.0,59.0
32234,718.0,1.0,0.0,84.0,93.0,7.0,7.0,93.0
32235,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32240,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
32241,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32243,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32244,7876.0,9.0,0.0,218.0,221.0,24.0,17.0,221.0
32245,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32246,3672.0,5.0,0.0,129.0,112.0,17.0,8.0,112.0
32250,1184.0,0.0,0.0,157.0,83.0,14.0,7.0,83.0
32254,3504.0,4.0,0.0,136.0,145.0,77.0,10.0,145.0
32255,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32256,2915.0,6.0,0.0,22.0,31.0,10.0,1.0,31.0
32257,2454.0,6.0,0.0,135.0,114.0,8.0,7.0,114.0
32258,1363.0,4.0,0.0,182.0,99.0,15.0,6.0,99.0
32259,1260.0,544.0,0.0,271.0,153.0,25.0,12.0,153.0
32260,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
32266,233.0,0.0,0.0,33.0,15.0,1.0,1.0,15.0
32271,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32277,4516.0,5.0,0.0,158.0,111.0,10.0,6.0,111.0
32287,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32300,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32301,4.0,4.0,0.0,0.0,0.0,0.0,36.0,0.0
32302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32303,6.0,10.0,0.0,0.0,0.0,0.0,41.0,0.0
32304,6.0,4.0,0.0,0.0,0.0,0.0,32.0,0.0
32305,0.0,4.0,0.0,0.0,0.0,0.0,30.0,0.0
32306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32308,2.0,2.0,0.0,0.0,0.0,0.0,17.0,0.0
32309,2.0,2.0,0.0,0.0,0.0,0.0,41.0,0.0
32310,3.0,5.0,0.0,0.0,0.0,0.0,26.0,0.0
32311,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
32312,2.0,3.0,0.0,0.0,0.0,0.0,24.0,0.0
32314,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32317,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0
32318,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32320,1.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0
32321,0.0,1.0,0.0,0.0,0.0,0.0,75.0,0.0
32322,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0
32323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32324,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0
32326,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32327,2.0,6.0,0.0,0.0,0.0,0.0,30.0,0.0
32328,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
32329,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
32330,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
32331,1.0,0.0,0.0,0.0,186.0,0.0,1.0,186.0
32332,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0
32333,1.0,4.0,0.0,0.0,0.0,0.0,30.0,0.0
32334,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
32336,0.0,1.0,0.0,0.0,13.0,0.0,1.0,13.0
32337,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
32340,1.0,5.0,1.0,0.0,464.0,0.0,0.0,464.0
32341,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0
32343,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0
32344,0.0,5.0,0.0,0.0,143.0,0.0,0.0,143.0
32345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32346,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
32347,0.0,1.0,0.0,0.0,57.0,0.0,24.0,57.0
32348,0.0,3.0,0.0,0.0,81.0,0.0,30.0,81.0
32350,0.0,0.0,0.0,0.0,18.0,0.0,0.0,18.0
32351,1.0,6.0,0.0,0.0,0.0,0.0,51.0,0.0
32352,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
32353,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32355,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32356,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0
32357,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0
32358,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32359,23.0,1.0,0.0,7.0,38.0,3.0,21.0,38.0
32360,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32361,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0
32362,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
32378,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32389,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32395,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
32399,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32401,2.0,10.0,0.0,0.0,0.0,0.0,559.0,0.0
32402,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
32403,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
32404,0.0,7.0,0.0,0.0,0.0,0.0,708.0,0.0
32405,4.0,5.0,0.0,0.0,0.0,0.0,339.0,0.0
32406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32407,1.0,1.0,0.0,0.0,0.0,1.0,145.0,0.0
32408,1.0,1.0,0.0,1.0,0.0,0.0,393.0,0.0
32409,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0
32410,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
32411,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
32412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32413,1.0,4.0,0.0,1.0,0.0,0.0,322.0,0.0
32414,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32417,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
32420,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0
32421,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0
32422,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
32423,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
32424,0.0,2.0,0.0,0.0,0.0,0.0,107.0,0.0
32425,0.0,2.0,0.0,0.0,0.0,0.0,450.0,0.0
32426,1.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0
32427,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
32428,0.0,1.0,0.0,0.0,0.0,0.0,202.0,0.0
32430,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0
32431,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
32432,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
32433,0.0,9.0,0.0,0.0,0.0,0.0,852.0,0.0
32434,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
32435,0.0,1.0,0.0,0.0,0.0,0.0,336.0,0.0
32436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32437,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0
32438,0.0,3.0,0.0,0.0,0.0,0.0,51.0,0.0
32439,0.0,3.0,0.0,0.0,0.0,0.0,353.0,0.0
32440,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0
32441,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32442,0.0,1.0,0.0,0.0,0.0,0.0,21.0,0.0
32443,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
32444,1.0,2.0,0.0,0.0,0.0,0.0,168.0,0.0
32445,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0
32446,0.0,2.0,0.0,0.0,0.0,0.0,203.0,0.0
32447,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
32448,0.0,2.0,0.0,1.0,0.0,0.0,148.0,0.0
32449,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
32452,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
32453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32455,0.0,2.0,0.0,0.0,0.0,0.0,283.0,0.0
32456,0.0,1.0,0.0,0.0,0.0,0.0,196.0,0.0
32457,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
32458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32459,1.0,2.0,0.0,0.0,0.0,0.0,408.0,0.0
32460,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0
32461,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32462,0.0,2.0,0.0,0.0,0.0,0.0,127.0,0.0
32463,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
32464,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0
32465,0.0,3.0,0.0,0.0,0.0,0.0,62.0,0.0
32466,1.0,3.0,0.0,0.0,1.0,0.0,65.0,1.0
32468,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32479,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32487,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32490,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32491,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32501,0.0,4.0,0.0,0.0,0.0,0.0,4499.0,0.0
32502,1.0,0.0,0.0,0.0,0.0,0.0,530.0,0.0
32503,1.0,7.0,0.0,1.0,0.0,0.0,8249.0,0.0
32504,0.0,2.0,0.0,0.0,0.0,0.0,5498.0,0.0
32505,3.0,9.0,0.0,0.0,0.0,0.0,8889.0,0.0
32506,2.0,6.0,0.0,0.0,0.0,0.0,9194.0,0.0
32507,0.0,7.0,0.0,1.0,1.0,0.0,10280.0,1.0
32508,1.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0
32509,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
32510,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32511,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
32512,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
32513,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
32514,0.0,2.0,0.0,1.0,0.0,0.0,8273.0,0.0
32516,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
32517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32519,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32520,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
32521,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
32522,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
32523,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
32524,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
32526,1.0,6.0,0.0,0.0,0.0,0.0,8792.0,0.0
32530,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0
32531,0.0,2.0,0.0,0.0,0.0,0.0,666.0,0.0
32532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32533,3.0,1.0,0.0,0.0,0.0,0.0,6526.0,0.0
32534,2.0,4.0,0.0,0.0,0.0,0.0,3650.0,0.0
32535,0.0,0.0,0.0,0.0,0.0,0.0,1639.0,0.0
32536,0.0,23.0,0.0,1.0,0.0,0.0,1327.0,0.0
32537,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
32538,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
32539,0.0,18.0,0.0,0.0,0.0,0.0,1885.0,0.0
32540,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
32541,1.0,0.0,0.0,0.0,0.0,0.0,1106.0,0.0
32542,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0
32544,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
32546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32547,1.0,3.0,0.0,0.0,0.0,0.0,2745.0,0.0
32548,0.0,3.0,1.0,1.0,0.0,0.0,2701.0,0.0
32549,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
32550,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0
32551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
32560,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
32561,1.0,1.0,0.0,2.0,0.0,0.0,3557.0,0.0
32562,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
32563,0.0,0.0,0.0,1.0,0.0,0.0,5949.0,0.0
32564,0.0,1.0,0.0,0.0,0.0,0.0,475.0,0.0
32565,0.0,2.0,0.0,1.0,0.0,0.0,1484.0,0.0
32566,0.0,4.0,0.0,2.0,1.0,0.0,6133.0,1.0
32567,1.0,1.0,0.0,0.0,0.0,0.0,424.0,0.0
32568,0.0,0.0,0.0,0.0,0.0,0.0,936.0,0.0
